virus	Virulent	Temperate
Liang2020b-NODE_9_length_26587_cov_388.793608	0.025	0.975
Shah2023-NODE_257_length_9944_cov_9.592679	0.9507428497046977	0.04925715029530222
Liang2020a-NODE_260_length_3840_cov_3.202642	0.6340840868026746	0.3659159131973256
Shah2023-NODE_701_length_4367_cov_11.084184	0.8038068723332186	0.19619312766678235
Shah2023-NODE_560_length_4927_cov_8.740969	0.8118782016546146	0.1881217983453865
Lim2015-NODE_139_length_3863_cov_317.586188	0.9776669998400948	0.022333000159905088
Shah2023-NODE_1400_length_4735_cov_21.818376	0.8118782016546146	0.1881217983453865
Shah2023-NODE_20_length_10773_cov_206.716645	0.931779094256249	0.06822090574375078
Shah2023-NODE_216_length_4683_cov_7.768150	0.9727422907488987	0.027257709251101325
Shah2023-NODE_1247_length_3950_cov_6.259820	0.8118782016546146	0.1881217983453865
Shah2023-NODE_65_length_6468_cov_8.801497	0.8118782016546146	0.1881217983453865
Maqsood2019-NODE_57_length_4735_cov_34.824786	0.8118782016546146	0.1881217983453865
Shah2023-NODE_8_length_26249_cov_18.969115	0.8953744493392068	0.104625550660793
Shah2023-NODE_45_length_5651_cov_63.822373	0.8118782016546146	0.1881217983453865
Shah2023-NODE_33_length_10159_cov_5.739212	0.7121347743793548	0.2878652256206453
Liang2020a-NODE_1_length_45070_cov_21.033367	0.9	0.1
Shah2023-NODE_20_length_27749_cov_19.508233	0.9875	0.0125
Shah2023-NODE_122_length_7543_cov_10.414129	0.9438463949500223	0.05615360504997764
Shah2023-NODE_83_length_6227_cov_12.411374	0.9006759351415287	0.09932406485847164
Walters2023-NODE_128_length_7028_cov_748.047899	0.9612156186452292	0.03878438135477076
Shah2023-NODE_27_length_38678_cov_16.211584	0.025	0.975
Shah2023-NODE_40_length_11022_cov_28.133309	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_14_length_40954_cov_1799.157290	0.025	0.975
Shah2023-NODE_68_length_9296_cov_6.303322	0.8717533194390045	0.12824668056099603
Garmaeva2024-NODE_229_length_12270_cov_8.930577	0.9876101321585903	0.012389867841409693
Shah2023-NODE_59_length_20861_cov_25.076516	0.9256327175461074	0.07436728245389254
Garmaeva2024-NODE_449_length_20138_cov_18.944082	0.0	1.0
Shah2023-NODE_16_length_22400_cov_19.284225	0.9026982378854627	0.09730176211453748
Shah2023-NODE_83_length_9081_cov_102.607135	0.8151982378854626	0.1848017621145375
Shah2023-NODE_114_length_3199_cov_5.499046	0.8118782016546146	0.1881217983453865
Shah2023-NODE_265_length_7107_cov_20.581963	0.0125	0.9875
Beller2022-NODE_17_length_8581_cov_44.993666	0.8118782016546146	0.1881217983453865
Zhao2017-NODE_9_length_4618_cov_32.207101	0.125	0.875
Beller2022-NODE_18_length_3689_cov_27.369565	0.8118782016546146	0.1881217983453865
Shah2023-NODE_50_length_7556_cov_90.714705	0.0125	0.9875
Shah2023-NODE_348_length_5334_cov_18.399318	0.8118782016546146	0.1881217983453865
Walters2023-NODE_93_length_4722_cov_42.176987	0.8118782016546146	0.1881217983453865
Beller2022-NODE_240_length_5989_cov_8.604988	0.8490478051788433	0.15095219482115735
Shah2023-NODE_500_length_5128_cov_5.417504	0.985022026431718	0.014977973568281937
Shah2023-NODE_260_length_5365_cov_8.048211	0.8970640555830691	0.10293594441693128
Shah2023-NODE_177_length_3772_cov_5.052731	0.9344570860644115	0.06554291393558824
Shah2023-NODE_57_length_15917_cov_7.897869	0.9718791193933999	0.028120880606600045
Shah2023-NODE_249_length_5059_cov_5.192446	0.8691268200909323	0.130873179909068
Walters2023-NODE_11_length_4926_cov_73.140423	0.8363170653598774	0.16368293464012354
Shah2023-NODE_278_length_8885_cov_20.113477	0.0125	0.9875
Shah2023-NODE_351_length_3511_cov_8.187789	0.8118782016546146	0.1881217983453865
Shah2023-NODE_83_length_11238_cov_10.957257	0.175	0.825
Shah2023-NODE_197_length_9073_cov_18.028388	0.125	0.875
Shah2023-NODE_114_length_6877_cov_351.379361	0.9718791193933999	0.028120880606600045
Shah2023-NODE_5_length_34618_cov_216.095796	1.0	0.0
Shah2023-NODE_124_length_14668_cov_44.857045	0.125	0.875
Shah2023-NODE_114_length_3336_cov_6.670832	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_13_length_20015_cov_29.371994	0.0125	0.9875
Garmaeva2024-NODE_132_length_8991_cov_83.108885	0.7878423760258249	0.2121576239741758
Pannaraj2018-NODE_19_length_13758_cov_66.895424	0.9657208232729797	0.03427917672702028
Maqsood2019-NODE_1064_length_3778_cov_3.960784	0.8592005133396714	0.14079948666032918
Liang2020a-NODE_9_length_37968_cov_129.506897	0.0	1.0
Garmaeva2024-NODE_14_length_25530_cov_37.824024	0.5080666382509533	0.49193336174904667
Shah2023-NODE_39_length_6325_cov_79.079585	0.8118782016546146	0.1881217983453865
Walters2023-NODE_11_length_9950_cov_9.747347	0.7912262038015135	0.20877379619848746
Shah2023-NODE_1071_length_3418_cov_4.474874	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1_length_103761_cov_126.755636	0.9870052770448549	0.01299472295514512
Shah2023-NODE_348_length_4360_cov_6.357956	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_420_length_3861_cov_5.353389	0.21313271754610746	0.7868672824538925
Walters2023-NODE_8_length_18874_cov_15.828259	0.947522026431718	0.052477973568281946
Shah2023-NODE_239_length_5055_cov_16.480600	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_354_length_7544_cov_7.464682	0.9863023420865862	0.013697657913413768
Shah2023-NODE_119_length_3172_cov_12.863330	0.8118782016546146	0.1881217983453865
Shah2023-NODE_731_length_3128_cov_4.009762	0.8338669542239673	0.16613304577603344
Garmaeva2024-NODE_171_length_16149_cov_12.015782	0.0	1.0
Shah2023-NODE_712_length_4402_cov_23.048539	0.9876101321585903	0.012389867841409693
Liang2020a-NODE_5_length_9690_cov_24.015880	0.964110712130639	0.03588928786936091
Liang2020a-NODE_146_length_12972_cov_6.858171	0.8526133045019486	0.1473866954980519
Shah2023-NODE_3_length_40510_cov_30.820294	0.2	0.8
Garmaeva2024-NODE_2680_length_3089_cov_21.632498	0.8118782016546146	0.1881217983453865
Shah2023-NODE_9_length_18181_cov_69.074975	0.0	1.0
Garmaeva2024-NODE_223_length_3430_cov_4.442370	0.8118782016546146	0.1881217983453865
Shah2023-NODE_175_length_20384_cov_8.145605|provirus_1_10000	0.9702643171806166	0.029735682819383262
Walters2023-NODE_7_length_5952_cov_134.129388	0.8848696795023974	0.11513032049760293
Shah2023-NODE_32_length_11933_cov_158.065247	0.2575440528634361	0.7424559471365638
Shah2023-NODE_85_length_7620_cov_13.055651	0.8118782016546146	0.1881217983453865
Walters2023-NODE_15_length_12777_cov_34.920689	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1_length_61519_cov_41.119989	0.9617469608030916	0.03825303919690841
Shah2023-NODE_2_length_42967_cov_124.891825	0.9875	0.0125
Yan2021-NODE_61_length_8388_cov_27.160926	0.9341469356659408	0.06585306433405913
Walters2023-NODE_72_length_3615_cov_15.906742	0.025	0.975
Liang2020b-NODE_634_length_3101_cov_3.232108	0.8118782016546146	0.1881217983453865
Shah2023-NODE_212_length_5312_cov_6.502758	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_13_length_35614_cov_48.562333	0.6875	0.3125
Shah2023-NODE_102_length_7491_cov_182.768289	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_74_length_5131_cov_51.430654	0.838282904660186	0.16171709533981476
Shah2023-NODE_53_length_17887_cov_53.203062	0.0625	0.9375
Garmaeva2024-NODE_112_length_25713_cov_8.826019	0.8118782016546146	0.1881217983453865
Walters2023-NODE_319_length_4466_cov_40.141918	0.9168794290555962	0.08312057094440387
Walters2023-NODE_6_length_6525_cov_36.245904	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1_length_34795_cov_111.371704	0.075	0.925
Shah2023-NODE_3_length_47321_cov_27.859899	0.0	1.0
Shah2023-NODE_1_length_86083_cov_31.647870	0.025	0.975
Shah2023-NODE_111_length_7531_cov_5.275950	0.8118782016546146	0.1881217983453865
Shah2023-NODE_147_length_7421_cov_5.226853	0.796679963769152	0.203320036230849
Garmaeva2024-NODE_3_length_65377_cov_93.649995	0.8118782016546146	0.1881217983453865
Beller2022-NODE_5_length_14772_cov_46.799755	0.025	0.975
Shah2023-NODE_9_length_40826_cov_63.436976	0.05	0.95
Shah2023-NODE_133_length_8734_cov_6.852057	0.8118782016546146	0.1881217983453865
Shah2023-NODE_42_length_6266_cov_7.957334	0.8118782016546146	0.1881217983453865
Shah2023-NODE_100_length_15787_cov_35.304221	0.8227422907488986	0.17725770925110135
Shah2023-NODE_78_length_4367_cov_9.788497	0.8267460430643061	0.17325395693569484
Shah2023-NODE_366_length_6047_cov_7.995661	0.8118782016546146	0.1881217983453865
Shah2023-NODE_568_length_3491_cov_24.843714	0.8970640555830691	0.10293594441693128
Liang2020a-NODE_6_length_46357_cov_65.837847	0.9776982378854626	0.022301762114537445
Shah2023-NODE_202_length_4178_cov_22.482173	0.8118782016546146	0.1881217983453865
Shah2023-NODE_49_length_4988_cov_13.810055	0.8118782016546146	0.1881217983453865
Shah2023-NODE_505_length_3090_cov_4.842175	0.8118782016546146	0.1881217983453865
Shah2023-NODE_94_length_8610_cov_12.393103	0.9132428497046977	0.08675715029530222
Liang2020a-NODE_336_length_3803_cov_13.121932	0.6275881057268723	0.37241189427312776
Liang2020a-NODE_85_length_4580_cov_62.102983	0.9353524229074891	0.06464757709251102
Garmaeva2024-NODE_45_length_12059_cov_27.761080	0.8243630594646278	0.17563694053537307
Shah2023-NODE_403_length_6679_cov_7.998037	0.8490152516760286	0.15098474832397196
Zhao2017-NODE_12_length_6894_cov_53.757128	0.8118782016546146	0.1881217983453865
Shah2023-NODE_47_length_17921_cov_77.480354	0.9701541850220264	0.029845814977973572
Shah2023-NODE_1_length_101416_cov_43.143240	0.0	1.0
Shah2023-NODE_31_length_5832_cov_181.406612	0.8118782016546146	0.1881217983453865
Shah2023-NODE_85_length_10506_cov_82.415845	1.0	0.0
Shah2023-NODE_777_length_4181_cov_6.120698	0.8118782016546146	0.1881217983453865
Walters2023-NODE_1485_length_3019_cov_14.766532	0.8118782016546146	0.1881217983453865
Shah2023-NODE_31_length_27936_cov_18.342707	0.8118782016546146	0.1881217983453865
Walters2023-NODE_21_length_34491_cov_79.030346|provirus_13385_34411	0.2	0.8
Shah2023-NODE_283_length_4503_cov_13.130171	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_11_length_35206_cov_107.453159	0.0125	0.9875
Shah2023-NODE_54_length_20227_cov_30.136972	0.8029185022026434	0.1970814977973569
Shah2023-NODE_506_length_3754_cov_31.516085	0.8118782016546146	0.1881217983453865
Liang2020b-NODE_2_length_47763_cov_31.759265	1.0	0.0
Shah2023-NODE_497_length_3803_cov_9.971718	0.9251101321585903	0.07488986784140969
Shah2023-NODE_15_length_15622_cov_7.402390	0.8575440528634362	0.1424559471365639
Shah2023-NODE_18_length_13435_cov_16.136622	0.964110712130639	0.03588928786936091
Shah2023-NODE_242_length_15604_cov_66.798637	0.0	1.0
Shah2023-NODE_39_length_15507_cov_8.925317	0.8118782016546146	0.1881217983453865
Shah2023-NODE_9_length_24085_cov_30.042197	0.0125	0.9875
Shah2023-NODE_384_length_3623_cov_10.114070	0.8118782016546146	0.1881217983453865
Shah2023-NODE_317_length_4607_cov_7.164982	0.9449898585426523	0.05501014145734777
Liang2020a-NODE_139_length_8259_cov_15.836787	0.8619323959753983	0.1380676040246025
Liang2020a-NODE_63_length_4263_cov_3.538023	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_366_length_3312_cov_3.287995	0.8118782016546146	0.1881217983453865
Shah2023-NODE_32_length_15861_cov_28.450209	0.0	1.0
Walters2023-NODE_57_length_17289_cov_1484.561796	0.1375	0.8625
Shah2023-NODE_178_length_4419_cov_9.831577	0.125	0.875
Shah2023-NODE_671_length_4000_cov_8.243093	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_178_length_3261_cov_21.193699	0.8118782016546146	0.1881217983453865
Liang2020b-NODE_37_length_29882_cov_1118.215375	0.975	0.025
Liang2020a-NODE_252_length_3602_cov_3.731886	0.8118782016546146	0.1881217983453865
Shah2023-NODE_50_length_17682_cov_21.470301	0.8654276313455218	0.13457236865447844
Garmaeva2024-NODE_1941_length_3986_cov_4.500636	0.0	1.0
Walters2023-NODE_7_length_5554_cov_11.533915	0.8880556134907275	0.11194438650927263
Yan2021-NODE_217_length_4765_cov_31.447771	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_300_length_3809_cov_279.876399	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_23_length_14657_cov_6.061909	0.750881057268723	0.24911894273127758
Liang2020a-NODE_168_length_7857_cov_55.147526	0.0	1.0
Liang2020a-NODE_11_length_32574_cov_26.249546	0.9625	0.0375
Liang2020a-NODE_95_length_3646_cov_13.236424	0.8825092237185619	0.11749077628143852
Shah2023-NODE_44_length_13179_cov_15.418013	0.8969494697093398	0.10305053029066033
Garmaeva2024-NODE_221_length_3449_cov_6.808486	0.9207048458149781	0.07929515418502209
Liang2020a-NODE_3_length_86641_cov_142.983866	0.575	0.425
Zhao2017-NODE_6_length_11929_cov_1068.848408	0.8118782016546146	0.1881217983453865
Walters2023-NODE_6_length_39265_cov_31.047233	0.0125	0.9875
Liang2020a-NODE_76_length_3905_cov_2.671688	0.8118782016546146	0.1881217983453865
Walters2023-NODE_812_length_3227_cov_31.548235	0.8118782016546146	0.1881217983453865
Shah2023-NODE_62_length_4672_cov_7.089019	0.9041313023060435	0.0958686976939565
Shah2023-NODE_2_length_60000_cov_50.543765	0.0	1.0
Shah2023-NODE_577_length_5324_cov_10.014993	0.8118782016546146	0.1881217983453865
Shah2023-NODE_338_length_6709_cov_13.175534	0.8118782016546146	0.1881217983453865
Shah2023-NODE_298_length_4217_cov_7.937049	0.09256607929515419	0.9074339207048459
Garmaeva2024-NODE_622_length_3117_cov_14.868713	0.8498476530706794	0.15015234692932097
Shah2023-NODE_702_length_3433_cov_20.183541	0.35	0.65
Shah2023-NODE_4_length_18727_cov_65.398725	0.075	0.925
Shah2023-NODE_110_length_15476_cov_12.667791	0.8118782016546146	0.1881217983453865
McCann2018-NODE_231_length_3669_cov_7.129496	0.8118782016546146	0.1881217983453865
Shah2023-NODE_857_length_3359_cov_14.957627	0.7970277780769691	0.2029722219230315
Beller2022-NODE_18_length_4128_cov_10.089860	0.8118782016546146	0.1881217983453865
Shah2023-NODE_88_length_3754_cov_5.135172	0.8691268200909323	0.130873179909068
Garmaeva2024-NODE_1026_length_5784_cov_16.145924	0.8118782016546146	0.1881217983453865
Shah2023-NODE_78_length_8560_cov_12.444444	0.9972986238568456	0.002701376143154288
Shah2023-NODE_48_length_9807_cov_14.797888	0.8118782016546146	0.1881217983453865
Beller2022-NODE_24_length_10321_cov_36.763589	0.9	0.1
Walters2023-NODE_11_length_18822_cov_30.838481	0.9111422385931348	0.08885776140686527
Shah2023-NODE_589_length_5231_cov_33.437597	0.9675660792951541	0.03243392070484581
Liang2020a-NODE_341_length_3270_cov_11.618663	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_841_length_4636_cov_8.378738	0.9671112710864381	0.0328887289135618
Shah2023-NODE_250_length_5478_cov_164.118016	0.8118782016546146	0.1881217983453865
Shah2023-NODE_55_length_8168_cov_62.130778	0.927798180551842	0.07220181944815782
Shah2023-NODE_364_length_5927_cov_10.688862	0.8526982378854624	0.14730176211453747
Shah2023-NODE_35_length_6275_cov_1610.486817	0.8118782016546146	0.1881217983453865
Beller2022-NODE_9_length_12027_cov_216.043184	0.12886842138174043	0.8711315786182595
Garmaeva2024-NODE_9_length_59179_cov_207.514613	0.0125	0.9875
Zhao2017-NODE_19_length_3942_cov_1780.959609	0.8118782016546146	0.1881217983453865
Shah2023-NODE_660_length_4051_cov_4.611862	0.8675192706002264	0.1324807293997737
Walters2023-NODE_74_length_5275_cov_32.519732	0.8118782016546146	0.1881217983453865
Shah2023-NODE_168_length_3037_cov_4.091885	0.8118782016546146	0.1881217983453865
Shah2023-NODE_193_length_9618_cov_21.435428	0.9875	0.0125
Shah2023-NODE_304_length_5623_cov_10.839978	0.0625	0.9375
Shah2023-NODE_34_length_6033_cov_132.099197	0.8118782016546146	0.1881217983453865
Shah2023-NODE_422_length_3222_cov_11.683928	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_55_length_4639_cov_21.204407	0.8118782016546146	0.1881217983453865
Shah2023-NODE_259_length_4464_cov_9.380812	0.9284736410929751	0.07152635890702505
Liang2020a-NODE_41_length_3024_cov_7.709667	0.8118782016546146	0.1881217983453865
Shah2023-NODE_5_length_6806_cov_1847.103392	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_422_length_7738_cov_9.721853	0.9104523655738685	0.08954763442613142
Shah2023-NODE_341_length_5515_cov_22.145421	0.8848696795023974	0.11513032049760293
Liang2020a-NODE_9_length_34974_cov_11.313783	0.8625	0.1375
Shah2023-NODE_358_length_7726_cov_26.221092	0.9602261948935176	0.03977380510648237
Liang2020a-NODE_99_length_6904_cov_10.607242	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_931_length_4110_cov_19.761282	0.9107929515418502	0.08920704845814986
Shah2023-NODE_269_length_4197_cov_11.642443	0.8118782016546146	0.1881217983453865
Shah2023-NODE_132_length_7540_cov_18.971276	0.0	1.0
Walters2023-NODE_199_length_7742_cov_13.957070	0.7511133255181985	0.24888667448180207
Shah2023-NODE_129_length_10321_cov_54.324956	0.724694777917064	0.2753052220829365
Shah2023-NODE_11_length_5767_cov_24.377276	0.8118782016546146	0.1881217983453865
Shah2023-NODE_64_length_10751_cov_303.966156	0.8217900959277422	0.17820990407225873
Beller2022-NODE_518_length_3078_cov_8.396295	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_1450_length_3188_cov_6.194063	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_186_length_8564_cov_14.943589	0.8353776216825656	0.16462237831743523
Shah2023-NODE_45_length_6567_cov_10.338145	0.7497627924511694	0.2502372075488314
Garmaeva2024-NODE_191_length_6249_cov_6.018405	0.8118782016546146	0.1881217983453865
McCann2018-NODE_152_length_5601_cov_9.761089	0.1	0.9
Garmaeva2024-NODE_438_length_4250_cov_5.001192	0.0	1.0
Shah2023-NODE_638_length_3118_cov_7.880509	0.8118782016546146	0.1881217983453865
Shah2023-NODE_393_length_3461_cov_10.038168	0.8118782016546146	0.1881217983453865
Shah2023-NODE_76_length_4192_cov_6.204254	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_181_length_5685_cov_6.888810	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_37_length_12192_cov_4.497487	0.8353776216825656	0.16462237831743523
Shah2023-NODE_164_length_12087_cov_15.797540	0.9972986238568456	0.002701376143154288
Liang2020a-NODE_114_length_6506_cov_9.530615	0.8363170653598774	0.16368293464012354
Walters2023-NODE_60_length_3572_cov_237.209269	0.8118782016546146	0.1881217983453865
Shah2023-NODE_33_length_16819_cov_8.993021	0.0125	0.9875
Liang2020a-NODE_27_length_19527_cov_19.864369	0.9405564967936053	0.0594435032063945
Shah2023-NODE_12_length_46327_cov_58.612206	0.0375	0.9625
Garmaeva2024-NODE_405_length_6970_cov_9.342878	0.8363170653598774	0.16368293464012354
Shah2023-NODE_232_length_3896_cov_8.290289	0.8118782016546146	0.1881217983453865
Shah2023-NODE_606_length_5915_cov_190.638737	0.8118782016546146	0.1881217983453865
Shah2023-NODE_12_length_12703_cov_13.627688	0.025	0.975
Shah2023-NODE_162_length_6123_cov_94.014338	0.9168794290555962	0.08312057094440387
Shah2023-NODE_52_length_4779_cov_53.145851	0.9989514536119699	0.0010485463880299235
Shah2023-NODE_1119_length_3057_cov_5.744837	0.7930217501195024	0.20697824988049804
Garmaeva2024-NODE_1260_length_3455_cov_13.224412	0.8118782016546146	0.1881217983453865
Shah2023-NODE_610_length_3869_cov_14.451494	0.15	0.85
Shah2023-NODE_86_length_6067_cov_27.944777	0.8118782016546146	0.1881217983453865
Shah2023-NODE_858_length_4874_cov_15.784810	0.9972986238568456	0.002701376143154288
Liang2020a-NODE_9_length_32892_cov_197.534641	0.8561687163385047	0.14383128366149595
Garmaeva2024-NODE_1697_length_7031_cov_7.327838	0.8118782016546146	0.1881217983453865
Shah2023-NODE_5_length_5599_cov_4.365801	0.8118782016546146	0.1881217983453865
Shah2023-NODE_82_length_3069_cov_15.374253	0.8118782016546146	0.1881217983453865
Shah2023-NODE_110_length_14697_cov_9.067067	0.9925660792951543	0.0074339207048458155
Shah2023-NODE_69_length_4855_cov_8.249792	0.8118782016546146	0.1881217983453865
Shah2023-NODE_169_length_16125_cov_46.324580	0.8460791743553189	0.15392082564468182
Beller2022-NODE_30_length_4169_cov_28.294604	0.9329997236877837	0.06700027631221608
Shah2023-NODE_648_length_4357_cov_6.485588	0.931779094256249	0.06822090574375078
Shah2023-NODE_920_length_5790_cov_26.581691	0.8336311192572265	0.16636888074277426
Shah2023-NODE_276_length_4284_cov_11.627335	0.0125	0.9875
Shah2023-NODE_368_length_7105_cov_5.451915	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_19_length_17619_cov_4901.358889	0.8217900959277424	0.17820990407225873
Liang2020a-NODE_40_length_17185_cov_4.844600	0.8125	0.1875
Shah2023-NODE_116_length_6569_cov_5.531624	0.025	0.975
Shah2023-NODE_141_length_14000_cov_11.887917	0.9995052770448549	0.0004947229551451188
Shah2023-NODE_1_length_62110_cov_91.795875	0.025	0.975
Shah2023-NODE_61_length_16302_cov_111.620976	0.7867241374314546	0.21327586256854617
Shah2023-NODE_216_length_4050_cov_11.689362	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_115_length_19475_cov_19.542019	0.8118782016546146	0.1881217983453865
Shah2023-NODE_632_length_3516_cov_14.875470	0.9900568676815045	0.009943132318495394
Shah2023-NODE_51_length_8281_cov_149.031121	0.8118782016546146	0.1881217983453865
Walters2023-NODE_15_length_6321_cov_47.218321	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1457_length_3239_cov_5.134422	0.0	1.0
Yan2021-NODE_13_length_12783_cov_17.038498	0.9612156186452292	0.03878438135477076
Shah2023-NODE_179_length_5760_cov_23.492200	0.8336311192572265	0.16636888074277426
Shah2023-NODE_412_length_3259_cov_15.070225	0.6694764488388344	0.33052355116116583
Garmaeva2024-NODE_625_length_5538_cov_12.212657	0.8833535288807883	0.11664647111921193
Walters2023-NODE_101_length_10111_cov_2814.197494	0.8118782016546146	0.1881217983453865
Shah2023-NODE_49_length_12458_cov_39.759816	0.9987156186452293	0.0012843813547707623
Shah2023-NODE_19_length_22806_cov_10.023384	0.931779094256249	0.06822090574375078
Shah2023-NODE_14_length_39995_cov_71.921557	0.05	0.95
Yan2021-NODE_172_length_3294_cov_3.271689	0.8118782016546146	0.1881217983453865
Shah2023-NODE_103_length_5083_cov_5.066030	0.8118782016546146	0.1881217983453865
Shah2023-NODE_86_length_21141_cov_78.679550	0.9436463767101415	0.056353623289858226
Yan2021-NODE_23_length_15774_cov_591.921751	0.8652950179119092	0.1347049820880912
Garmaeva2024-NODE_885_length_3881_cov_8.176686	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1719_length_3047_cov_3.790441	0.9981617952123443	0.001838204787655567
Shah2023-NODE_918_length_3226_cov_3.806370	0.8118782016546146	0.1881217983453865
Beller2022-NODE_144_length_3408_cov_17.280346	0.7578252077161998	0.24217479228380098
Shah2023-NODE_106_length_19002_cov_9.866628	0.8118782016546146	0.1881217983453865
Shah2023-NODE_171_length_9390_cov_19.303160	0.9168794290555962	0.08312057094440387
Shah2023-NODE_876_length_3965_cov_44.891560	0.8118782016546146	0.1881217983453865
Shah2023-NODE_217_length_8524_cov_7.183375	0.9876101321585903	0.012389867841409693
Shah2023-NODE_75_length_7272_cov_9.869198	0.8118782016546146	0.1881217983453865
Shah2023-NODE_289_length_5746_cov_4.898436	0.891585523058988	0.10841447694101232
Shah2023-NODE_584_length_4013_cov_4.611420	0.8556878201158993	0.14431217988410144
Shah2023-NODE_443_length_5297_cov_54.722625	0.8166606931689255	0.18333930683107527
Shah2023-NODE_166_length_3137_cov_18.551265	0.9300660792951542	0.06993392070484582
Shah2023-NODE_18_length_13269_cov_49.736492	0.175	0.825
Yan2021-NODE_509_length_3311_cov_7.532555	0.724694777917064	0.2753052220829365
Shah2023-NODE_495_length_3179_cov_34.546735	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_28_length_13496_cov_21.553753	0.975	0.025
Shah2023-NODE_414_length_4946_cov_10.602944	0.9375	0.0625
Shah2023-NODE_1231_length_3052_cov_3.846513	0.724694777917064	0.2753052220829365
Shah2023-NODE_530_length_4335_cov_7.533645	0.8118782016546146	0.1881217983453865
Shah2023-NODE_49_length_8356_cov_15.003373	0.275	0.725
Beller2022-NODE_16_length_11536_cov_194.319310	0.075	0.925
Shah2023-NODE_851_length_3823_cov_15.913747	0.8118782016546146	0.1881217983453865
Beller2022-NODE_30_length_4974_cov_25.909128	0.8118782016546146	0.1881217983453865
Shah2023-NODE_369_length_5988_cov_14.565818	0.1625	0.8375
Walters2023-NODE_39_length_5216_cov_6.310405	0.931779094256249	0.06822090574375078
Shah2023-NODE_429_length_5685_cov_7.075133	0.8330947136563879	0.1669052863436124
Shah2023-NODE_27_length_35531_cov_33.577404	0.0	1.0
Shah2023-NODE_988_length_3093_cov_4.230415	0.8118782016546146	0.1881217983453865
Liang2020a-NODE_143_length_4218_cov_6.153015	0.8118782016546146	0.1881217983453865
Shah2023-NODE_163_length_8582_cov_38.921426	0.8118782016546146	0.1881217983453865
Shah2023-NODE_248_length_6992_cov_7.388641	0.0375	0.9625
Shah2023-NODE_26_length_8823_cov_144.826072	0.8118782016546146	0.1881217983453865
Garmaeva2024-NODE_126_length_17933_cov_7.884719	0.0	1.0
Shah2023-NODE_61_length_30207_cov_20.025869	0.975	0.025
Shah2023-NODE_130_length_11353_cov_13.074792	0.7729643451239226	0.22703565487607813
Shah2023-NODE_665_length_4850_cov_12.961627	0.0	1.0
Liang2020a-NODE_137_length_4204_cov_2.923355	0.8118782016546146	0.1881217983453865
Shah2023-NODE_79_length_5063_cov_13.299920	0.8118782016546146	0.1881217983453865
Shah2023-NODE_1_length_43761_cov_51.833593	0.0375	0.9625
Shah2023-NODE_16_length_24609_cov_20.089721	0.0	1.0
Shah2023-NODE_67_length_8054_cov_21.127266	0.9320112779837082	0.06798872201629169
Shah2023-NODE_116_length_11157_cov_13.354351	0.894899091559971	0.10510090844002881
Shah2023-NODE_113_length_6517_cov_98.230579	0.9320112779837082	0.06798872201629169
Shah2023-NODE_46_length_6470_cov_319.766173	0.931779094256249	0.06822090574375078
Liang2020a-NODE_18_length_3973_cov_8.706483	0.8193121223594604	0.18068787764054067
Walters2023-NODE_63_length_4118_cov_16.686192	0.8278235122340396	0.17217648776596065
Shah2023-NODE_1_length_11189_cov_10.767200	0.9168794290555962	0.08312057094440387
Shah2023-NODE_761_length_4103_cov_11.559783	0.8118782016546146	0.1881217983453865
Shah2023-NODE_46_length_14994_cov_18.315282	0.0	1.0
Shah2023-NODE_34_length_18263_cov_79.705459	0.15	0.85
Liang2020a-NODE_96_length_16241_cov_6303.770419	0.8118782016546146	0.1881217983453865
Shah2023-NODE_221_length_4633_cov_8.331367	0.6745052770448549	0.32549472295514514
Shah2023-NODE_44_length_19308_cov_24.194463	0.0125	0.9875
Liang2020a-NODE_15_length_18007_cov_30.719641	0.025	0.975
Liang2020a-NODE_19_length_6323_cov_6437.181238	0.8163115634036613	0.18368843659633977
Shah2023-NODE_194_length_6067_cov_12.350466	0.975	0.025
